content,publish_time,level
单圈巡视从起点出发后是一段大直道，在这里可以使用DRS。直道尽头是一号弯（Elf弯），这里是加泰罗尼亚赛道的主要超车点之一。一号弯后紧接着是反方向的二号弯，这意味着如果车手在一号弯时占据了弯道外侧，则他会从二号弯的内侧进入。因此车手一般会选择中速策略：在进入一号弯时晚刹车并降至二档，然后以全油门通过二号弯。3号弯（雷诺弯）是一个右转的长弯道，车手在这里会承受大约4个单位的G力，然后经过一段短直道进入4号弯（Repsol弯）。四号弯也是一个右转弯，类似于蒙扎赛道的Parabolica弯，车手需要减速并以三档上到坡顶，然后全速出弯。紧接着就是5号弯（座位弯），这是个左转低速弯，车手以二档过弯并开始下坡。经过并不明显的6号弯，车手又要通过7号和8号的连续弯。车手在这里降档到三档并开始上坡，而如果走线过大，则有可能会被坡顶的路肩擦坏悬挂系统。之后是9号弯（Campsa弯），车手可以以六档高速通过这个右弯。但由于车手的视线会被入弯时的上坡阻挡，因此很容易在出弯时的下坡冲出赛道。此后经过一段长直道，车手来到了10号弯（La Caixa弯），这是一个左转的发卡弯，需要以二档通过。接着又是11号和12号的连续弯道。之后的部分经过德国设计师赫尔曼·提尔克（Hermann Tilke）的改进，提升了安全性，也给车手以更多的超车机会 。13号弯是一个右转的急弯，之后车手马上又要从三档降至二档，以便通过14和15号连续弯。 接着就是维修区外的大直道，在开过直道末端的16号弯（New Holland弯）后，车手就完成了赛事的一圈。【图片】,来自Android客户端,1
直播地址凹凸文字直播地址：http://live.autosport.com/视频直播地址：http://www.azhibo.com/f1zhibo另外，乐视会全程直播,来自Android客户端,1
排位赛第七,来自Android客户端,1
晚上楼主会来直播的,来自Android客户端,1
刚刚结束赛前奏国歌仪式,来自Android客户端,1
比赛快开始了,来自Android客户端,1
正赛新胎剩余,来自Android客户端,1
胖子那个我猜是倍耐力给补的?,来自Android客户端,1
赛道花边:威廉姆斯的博77和女朋友订婚了,来自Android客户端,1
赛前法拉利两位怪蜀黎和小肥缺,来自Android客户端,1
前十全部中性胎起步,来自Android客户端,1
暖胎圈开始了,来自Android客户端,1
哦，是所有人中性胎起步,来自Android客户端,1
今天莱总能拿第几哇,来自Android客户端,1
快开始了,来自Android客户端,1
红灯熄灭，起跑！,来自Android客户端,1
vet超过ham,来自Android客户端,1
小红牛两辆挤着胖子,来自Android客户端,1
胖子外线过掉维斯塔潘,来自Android客户端,1
现在第五，胖子表现出来的信心，气场好棒,来自Android客户端,1
这个发车太漂亮了,来自Android客户端,1
我才暖完胎你都气泡了,2015-5-10 20:04,2
我看的五星,2015-5-10 20:06,2
乐视神坑,2015-5-10 20:09,2
胖子今天发车很不错,来自Android客户端,1
ham开始追近瓦片，梅赛德斯还是快啊,来自Android客户端,1
头哥现在12,来自Android客户端,1
ham距第二的瓦片.6s,来自Android客户端,1
路特斯现在两位都在前十，速度还不错,来自Android客户端,1
球王外线抽头超过维斯塔潘,来自Android客户端,1
ham现在离瓦片又在1s开外了，而ros领先瓦片5s左右,来自Android客户端,1
ham的车队tr说要执行b计划，可能是没有想到被瓦片超越后并未快速反击,来自Android客户端,1
又要赢得一票粉丝咳咳,来自WindowsPhone客户端,1
ham又追进瓦片1s内了,来自Android客户端,1
梅赛德斯还是快啊,来自Android客户端,1
科维亚特，巴顿进站,来自Android客户端,1
格罗斯让失误冲出了一点赛道,来自Android客户端,1
博塔斯车队tr说车胎状况很好，要c计划,来自Android客户端,1
威廉姆斯太逗了，又来忽悠人,来自Android客户端,1
ham进站,来自Android客户端,1
ham进站左后轮问题，5.3s，出站陷入车阵了,来自Android客户端,1
里卡多进站,来自Android客户端,1
会cut么,来自Android客户端,1
瓦片进站，2.3,来自Android客户端,1
瓦片出来在ham之前,来自Android客户端,1
准确说ham的uc失败了,来自Android客户端,1
ros进站,来自Android客户端,1
感觉我莱想过掉博塔斯都很困难,来自Android客户端,1
2.5，正常出来,来自Android客户端,1
博塔斯进站，2.9，出来,来自Android客户端,1
我莱还没进,来自Android客户端,1
我莱两次进,来自Android客户端,1
球王进站，右轮拆不下来。。。唉,来自Android客户端,1
球王到底是什么RP...就跑不了一场干净的比赛,2015-5-10 20:29,2
唉，我都有点同情球王了,2015-5-10 20:31,2
球王右后悬挂有问题，怪不得站内。。。,来自Android客户端,1
现在我莱(0stop)，ros，vet，ham,来自Android客户端,1
我莱进站了,来自Android客户端,1
晚了四圈，换硬胎,来自Android客户端,1
难道我莱这一站又要尝试不同的进展策略,来自Android客户端,1
埃里克森左前轮进站又出问题，今天p区事故不少啊,来自Android客户端,1
ham在准备超vet,来自Android客户端,1
笨池确实快诶,来自Android客户端,1
胖子tr说节奏不错,来自Android客户端,1
胖子这个策略的节奏还是要拼威廉姆斯,来自Android客户端,1
今天发车7到5，接下来节奏就是再次跑长距离，挽回排位赛损失,来自Android客户端,1
小汗有点无力了咳咳,来自WindowsPhone客户端,1
巴塞罗那的赛道特性，还是不太好超的，法拉利弯中整体很不错,来自Android客户端,1
瓦片领先ham1.4s,来自Android客户端,1
球王好牛啊  哈哈哈咳咳,来自WindowsPhone客户端,1
胖子离小胖1s左右,来自Android客户端,1
头哥一停22圈，五圈后再次进站，退赛了,来自Android客户端,1
刹车有问题，进站退赛锁死都又滑了一小段,来自Android客户端,1
巴顿进站出去,来自Android客户端,1
神莲超迈对咳咳,来自WindowsPhone客户端,1
迈凯伦复兴路漫漫,来自Android客户端,1
头哥退赛咳咳,来自WindowsPhone客户端,1
胖子距离博塔斯2s左右，但胖子说硬胎，博塔斯中性胎，所以最后一个stint才是机会，这个stint好好跑就行了,来自Android客户端,1
还剩33圈，ham进站,来自Android客户端,1
3.4s，p区效率,来自Android客户端,1
马萨进站，p区效率也。3.4s,来自Android客户端,1
ham出来落在胖子之后,来自Android客户端,1
ham超过胖子,来自Android客户端,1
新胎和旧胎的差别，胖子做了防守线，但防不住啊,来自Android客户端,1
ham进的太早啊，刷圈是没问题，就是不知道长距离怎么样,来自Android客户端,1
球王后尾翼的端板掉了一边,2015-5-10 20:32,2
ham一圈比瓦片快2.4。。。这新胎的功效,来自Android客户端,1
不过ham很有可能是三停，因为硬胎撑33圈有点不现实,来自Android客户端,1
所以法拉利今天不会针对梅赛德斯进行盯人战术,来自Android客户端,1
大家都是跑自己节奏,来自Android客户端,1
ham又跑到博塔斯后面，同是奔驰引擎，这。。。,来自Android客户端,1
车队tr说博塔斯圈速在掉，胖子在慢慢接近,来自Android客户端,1
ham超过博塔斯,来自Android客户端,1
今天是母亲节，祝世界上所有母亲节日快乐！（当然也包括kimi的老婆哦）,105楼,1
埃里克森大喊撑不住了，车队让再等等,来自Android客户端,1
瓦片进站,来自Android客户端,1
2.2s，法拉利pit,来自Android客户端,1
真是快啊,来自Android客户端,1
格罗斯让进站没刹住，路特斯棒棒糖被撞到跳起来,来自Android客户端,1
胖子上中性胎,来自Android客户端,1
出来第六，今天目标博塔斯,来自Android客户端,1
请问现在kimi的排名,来自Android客户端,1
Kimi现在第六，在两辆威廉姆斯后面，但是中性胎对硬胎，有优势,来自Android客户端,1
cut了博塔斯,来自Android客户端,1
没cut啊,来自Android客户端,1
乐视真神坑,来自Android客户端,1
马萨到底进没进我不确定,来自Android客户端,1
我得理一理顺序,来自Android客户端,1
ros准备进站，我没有看到有镜头给到马萨进站，不过好像是进了,来自Android客户端,1
所以胖子是被马萨uc了?不太明白。。。镜头没照顾到,来自Android客户端,1
ham领先ros2.2，不过ros现在刚刚新胎出来,来自Android客户端,1
笨池故意这样做的,来自Android客户端,1
胖子必须要赶紧过掉马萨,来自Android客户端,1
不好意思，果然不是uc，马萨十几圈硬胎，挡到了Kimi，现在超掉了,来自Android客户端,1
胖子现在开始追击小胖,来自Android客户端,1
马萨现在进站,来自Android客户端,1
胖子离小胖6s,来自Android客户端,1
球王退赛了，刚忘记说了,来自Android客户端,1
ham进站,来自Android客户端,1
出来在瓦片前面,来自Android客户端,1
奔驰一二是没得说了，唉,来自Android客户端,1
胖子离小胖5.1,来自Android客户端,1
法拉利今天究竟是三四带回还是三五带回，就看胖子能不能超过博塔斯了,来自Android客户端,1
现在3.5s，还有12圈,来自Android客户端,1
瓦片说come on，该出蓝旗了，笑死啦，还以为是胖子,来自Android客户端,1
现在实时播报胖子和小胖差距,来自Android客户端,1
2.6s，lap56,来自Android客户端,1
现在单圈快.8左右,来自Android客户端,1
lap57，1.5s,来自Android客户端,1
lap58，0.55,来自Android客户端,1
来了来了,来自Android客户端,1
"加油kimi,拿个第四",来自Android客户端,1
这圈差距保持，跟车还不够，再近一点,来自Android客户端,1
胖子还是超不过啊，不停有慢车，节奏啊完全没有,来自Android客户端,1
最后两圈，难啊,来自Android客户端,1
最后一圈,来自Android客户端,1
ros冲线，冠军,来自Android客户端,1
ham，瓦片，博塔斯，胖子，马萨,来自Android客户端,1
本站头哥，球王退赛,来自Android客户端,1
果然没超过去，胖子这个周末看来很不适应新部件，而且...如果我没记错我莱经常和博塔斯缠斗，但是几乎没怎么过去过，看来小胖挺克老胖的,来自Android客户端,1
法拉利今天也尽力了，维修区真的挺不错，硬胎差奔驰太多，加拿大再战。,来自Android客户端,1
辛苦啦,来自Android客户端,1
第五名差评！,来自iPhone客户端,1
头像是酥皮鸭？,2015-5-10 21:35,2
亚特兰蒂斯，俗名奶油黄桃,2015-5-10 21:36,2
好漂亮，你养了很多肉么,2015-5-10 21:40,2
嗯，呵呵，我是多肉控,2015-5-10 23:21,2
是不是轮胎换早了  追上了  也无力了                  咳咳,2015-5-11 8:42,2
可是换太晚，浪费的时间也越多，还是这条赛道的特性，法拉利s3还是慢了一些,2015-5-11 8:44,2
结婚照镇楼,来自Android客户端,1
Kimi第一次去英国跟老吸血鬼见面会谈，是开着车队经理前妻的旧货车从荷兰非法越境到法国赶火车。边境上的大叔，看了他的驾照又看了看荷兰牌照的破货车，说:就你的身份以及你开的车，我实在找不出放你过去的理由。然后他和同行的技师就掉头回去研究地图，最后Kimi找到了一条野路绕过边防哨穿过了边境。,来自Android客户端,1
小时候开卡丁车，参赛选手里面有个小姑娘，Kimi赛前信誓旦旦的说“爷要是输给她从此就不开车了！”结果Kimi输了，他爸兴高采烈地去感谢那小姑娘替莱科宁家省下一大笔钱。。。,来自Android客户端,1
Kimi参加第一场方程式，跑在不错的位置，有个失误滑出赛道了，他想开车穿过路边做为护墙的干草垛返回赛道，但是他不知道由于夜间下雨干草垛非常硬，于是毅然决然地撞毁了赛车，然后毅然决然地返回p房大哭。。。,来自Android客户端,1
结婚照！！,5楼,1
kimi加入迈凯伦后，丹尼斯发现他招进车队的菜鸟不知道什么时候染上了一个恶习:从二楼的阳台往游泳池里跳。,来自Android客户端,1
跑WRC的车手一般集体住在比赛地附近的小旅店，早上一起坐大巴去比赛。Kimi总是起床最晚。有一次，其他车手在大巴里等得不耐烦了，议论纷纷说“让他自己再找辆车吧，我们先走。”“让大巴再回来接他一趟。”马克蜀黍则七窍生烟地在服务台往Kimi的房间打电话。大概过了半个小时，Kimi喝着咖啡慢悠悠地走下楼，坐进大巴后他说:“这个旅店太舒适了，我只是想多待一会儿。”其他车手:/发怒/发怒/发怒勒布说:Kimi在WRC真是太好了，以前我才是最爱迟到的那个～,来自Android客户端,1
Kimi小时候在某队打过冰球，他当时是队里最小的男孩。不过他打起冰球来非常勇猛而且不好对付。当他碰到怎样都无法搞定的对手时，最后就会使出杀手锏“抱大腿”。这让教练有些纠结，所以如果对手过于魁梧，他会禁止Kimi上场比赛…,来自Android客户端,1
基友们说Kimi逢赌必输，不管你跟他赌什么他都会输的很惨，所以他才基本没怎么去过赌场。已知的败绩有:1做土豆泥不削皮前传:Kimi做土豆泥不削皮被人熟知，而他为啥要做土豆泥,来自Android客户端,1
"1 kimi这个名字在芬兰语中是什么意思呢？？？        作者： BUNNYJUNWEN     封  2006-8-29 14:47 　 回复此发言   删除   -------------------------------------------------------------------------------- 共有贴子数1篇",1楼,1
楼上的~~~你什么意思？�,3楼,1
