content,publish_time,level
根据IDC最新发布的《AI大模型技术能力评估报告，2023》、TE·智库根据RlueEva-System大模型测评体系发布《中国通用大模型内容生成及安全性能力评测》，国内各个大模型都有了实质的进步，所以大家也不要妄自菲薄，更没必要拉踩。毕竟，百家争鸣，才能促进国内大模型的发展。,29楼,1
注册了又不让人用，真讨厌,30楼,1
可恶，都快一个月了，文心一言怎么还不更新,来自Android客户端,1
目前通义千问和智谱清言（chatglm4）已经完全超越了ChatGPT3.5，并且极度接近GPT4，可以闯进大模型世界前五。目前大模型顶流GPT4，claude3 opus，chatglm4，通义千问，Gemini ultra（期货）,来自Android客户端,1
盘古,2023-4-25 13:58,2
盘古比gpt要早，但是一直都是华为内部测试，还没有宣布公测时间,2023-4-25 14:58,2
大模型大家都比较早，只是生成式AI方向没有公司像OpenAI走的那么远那么深。华为盘古大模型针对的是工业、农业等方向，而且这些方向国内其他大厂也有，几家层次都差不多。所以真搞不懂为啥都期望盘古大模型，大模型热起来，网友吹捧也要先自己查资料了解大致情况吧。,2023-4-25 15:30,2
差不多还行，工业ai有哪家比得上华为的？别说大模型，就光仿真这块都没几个配给华为提鞋的,2023-4-25 16:59,2
盘古这个encoder-decoder架构就很抽象。这种架构有低秩问题，有点不适合大模型，当然，他们可能有办法解决。还有，这种参数量会增加一倍。,2023-4-27 9:31,2
度秘了解一下,2023-6-10 7:20,2
能不能介绍几个国内已经用于工业生产的大模型，我去查查，然后和花粉对线,2023-7-19 22:34,2
搜一下百度智能云开物平台及相关新闻，就有很多行业的落地实践。,2023-7-19 23:53,2
2022年已获评跨行业跨领域工业互联网平台（简称“双跨”平台）28家企业动态评价工作顺利开展完成。这28家企业分成三大类，一类制造业，一类软件业，一类互联网类。华为属于互联网类，排名并不高，排名互联网平台类第一的是大多数人想不到的百度智能云开物。,2023-7-20 0:06,2
是用企业申请吗？,2023-4-26 8:28,2
我一直显示提交申请中,2023-4-26 10:53,2
rwkv那位大佬真是一个人从头到尾自己手撸的吗，太强了吧，我之前都没听说过这位，不过好像没发论文。,2023-4-26 15:20,2
天工没用过,2023-4-28 14:04,2
就我自己使用而言，不说其他的，chatgpt的可玩性和代码生成能力要强于国内所有大模型。你说的这几个我都用过。,2023-7-22 22:59,2
目前国内大模型在代码生成能力上比ChatGPT是有些差距。我那主要对比的是国内几家大模型，毕竟有专业机构测评，多少还是有一些参考价值的。,2023-7-23 10:20,2
不知道啥时候国内大模型能和我玩个井字棋啥的，我试过跟ChatGPT围棋都能玩,2023-7-24 14:27,2
多反馈，说不定他们后续优化迭代，就有这个功能了呢,2023-7-25 8:35,2
几乎每条不和我意的回答我都反馈了,2023-7-26 3:48,2
限制还是比较多的。问它洞房花烛夜的诗，它说不知道。你找一篇出来，发给它，它却能翻译,2023-7-26 14:20,2
国内现在能打的也就百度和清华，得分也是最高的，清华那个可以免费商用，前景比较看好,2023-7-27 19:28,2
chatgpt最近老封号，看看chatgpt吧就知道了,来自Android客户端,1
到底是3.5还是4.0啊,来自Android客户端,1
手机和创作者平台显示4.0，在大模型里APP历史对话显示3.5,来自Android客户端,1
我上个星期问他时间  他说今天是三月xx,来自Android客户端,1
我在app聊天的时候，稍微跟图画有关系的词语，AI就开始画图了，尽管我都没有让他画有没有什么办法能让他不主动作画的，不然聊天感觉好累,来自Android客户端,1
"轻松体验Claude全家桶的强大功能。使用方法简单:打开XstechAI页面(xstech.one),点击左侧栏的""AI对话""。在模型选择中,任选一个您感兴趣的AI模型,开始愉快的对话之旅。除了Claude3,该平台还集成了诸多国外优秀的AI大模型。",来自Android客户端,1
让AI讲数学公式，发个图片给他看也行，我以前让AI给我讲数学公式，也在Word里打个公式发给他，这些AI都能识别。但是，AI给我说的让他给我讲数学公式的正确做法是用Latex语法给他写出来,来自Android客户端,1
收费还是免费的？,3楼,1
画一幅画：未来城市，科幻色调，概念艺术，抽象艺术，插画风，仰拍，清晰焦点，梵高（基于 ERNIE-viLG2.0）,来自Android客户端,1
好了，没艺术家什么事了,2楼,1
参加工作了之后就懂，什么技术都是假的，实用为主，应用为王。能解决问题就是好技术。了解ai，听过文心一言这个名词的时间不短了，以前主要用它就是写个总结，编几句诗，粗浅的应用。近期有幸，算是比较认真的使用了一下，效果不错。今年开年，单位有个任务，采集全员工（几百人）面部信息和人员姓名身份证，一一对应，照片要分类保存。采集信息这个我懂，直接腾讯文档解决，没难度，当然还得线下核对一遍。接下来，照片下载好，表格下载好，遇到问题了，我需要按部门建立文件夹。平常建文件夹一个二个无所谓，这一波大概10-20多个再加上一个个改名字，罢了。这时候我想到文心一言了，文心一言很顺利的编了个脚本，很顺利的通过。这一步，部门文件夹搞定。然后，就是照片分类了。几百个照片，人工一个个看是不现实的，继续文心一言脚本，很好，按文件夹，文件名分类好了。这一步，照片就放在部门文件夹了。再就是照片改名了，提问文心一言批量修改文件名，脚本搞定。至此，照片名称变为姓名而且躺在该部门的文件夹里面了。最后就是交任务的汇总表和照片了，还是文心一言，根据我的要求，创建工作薄，然后每个工作表就是部门名称，里面插入每张照片和文件名。至此，告一段落。干完这个活，就一个体会，文心一言如果用好了确实能使办公便利，感谢文心一言。,1楼,1
大家觉得，文心一言的文学鉴赏能力靠谱吗？,来自iPhone客户端,1
升级就能开通吧,来自iPhone客户端,1
用览卷文档插件,来自Android客户端,1
终于能理解上下文，也终于可以调情了。,来自Android客户端,1
官方自不断更新升级以便用户有更好的使用体验,来自iPhone客户端,1
已经快一个月了还没有解封,1楼,1
你是说了什么被封的？,来自Android客户端,1
谁让你瞎问的哈哈,来自Android客户端,1
很好奇你的问题,来自Android客户端,1
用chatgpt就好了,来自Android客户端,1
慢慢等吧.我都快仨月了.无奈只能用gpt,7楼,1
gpt 怎么用，我的百度文库会员到期了，然后发现被封了。根本就没用过,8楼,1
那你现在解封了吗,9楼,1
需要搞清楚因为什么被封禁 对不同的情况 处理的方式可能不同 也是情节轻重解封时间也不一样,来自iPhone客户端,1
可控需要等,来自iPhone客户端,1
真么久！看来我的也没希望了,2024-1-25 21:48,2
真么久！看来我的也没希望了,2024-1-25 21:48,2
文心3.5被削了,来自Android客户端,1
看来他还需要进化,来自Android客户端,1
人工智障与智障人工,来自iPhone客户端,1
不是吧，3.5本来就垃圾，还削,2024-2-3 11:36,2
3.5在被削前是非常强的 因为算力问题不得不削,2024-2-3 13:00,2
文心一言vs 通义千问通义千问... ... ... ...,来自Android客户端,1
无意义，模型应该差距不大，包括外国的。就看学习时间了。学习时间不同没有可比性。,来自Android客户端,1
克勞德,来自Android客户端,1
我们的回答怎么不一样,来自Android客户端,1
邪门……,来自iPhone客户端,1
GPT4（,来自iPhone客户端,1
哈哈哈，有点感觉了,来自iPhone客户端,1
免费的凑活用吧,15楼,1
这么看，似乎已经有点意识了,16楼,1
能不能教教我,2023-8-19 12:45,2
教什么？永久好啦,2023-8-19 12:55,2
不会弄,2023-8-19 20:34,2
这是违法行为,2023-8-31 9:41,2
动物也要遵守法律？,2023-8-31 11:13,2
这不是你发的生成的吗,2023-8-31 11:16,2
回答的很好，就是这上下文？,来自Android客户端,1
@Club🎁 @竹理虎,来自Android客户端,1
一次只提一个提示词，不要混合提,3楼,1
你把你的提问中的提示词列出来，用分号分开,4楼,1
可以看一下文心一言PC端的使用说明，也可以到书店找一下计算机语言方面的书籍,5楼,1
说的很有道理，我快被学校通知搞乱了，又要重换一台电脑了,来自Android客户端,1
举个例子吧！,2024-3-27 16:44,2
比如你最后一张图的提问，词汇就是：奥特曼；日本；拯救世界；外星人。,2024-3-27 17:07,2
视频发不上来，看图一样的。本来想找天工AI的贴吧发的，搜了下没有，就发这了，给大家看个乐子。,来自Android客户端,1
目前，Suno给免费用户每天50 credits（积分），每生成一次消耗5积分，每人每天可以生成10首歌曲，这只够稍微体验一下，因为每次制作都会生成两首歌，等于只能制作五次。如果想要更多使用次数就只能订阅了。升级到每月8美元的Pro计划可以生成500首歌曲，还可以将这些歌曲用于商业用途，例如上传到YouTube甚至Spotify和Apple Music。每月支付24美元的Premier计划可生成2000首歌曲，同时还可以享受年度订阅折扣。如果没用visa卡（海外银行卡）用于订阅，或者觉得用不完500首歌曲，可以使用Xstech AI（xstech.one），它们也提供了suno ai的服务，支持国内的支付方式，而且可以按制作次数收费。,来自Android客户端,1
