content,publish_time,level
open ai啥时候开源了，倒是DS真开源了,2025-2-2 1:02,2
请问国内媒体如何影响纳斯达克指数？劳资买的基金90％都是纳斯达克指数基金，过年这几天亏得老惨了！纳指1月27那天跌了3.07%！英伟达一夜之间市值蒸发了多少你知道吗？股价下跌16.97％！你知道是什么概念吗？是5900亿美元，换算成RMB就是4.3万亿！它的老对手博通也下跌17%！,2025-2-2 2:17,2
对了，老美也懂打不过就加入的道理，微软英伟达亚马逊现在都宣布接入deepseek了，我也下载了一个，别说，还挺好玩,2025-2-2 2:22,2
要懂得辩证思考，而不是冲动行事。我话就说到这里，应该自己想想。,2025-2-2 2:40,2
你话放在这你哪位啊身份证说下我去网络上查一下看你是不是啥名人,2025-2-2 5:18,2
辩证思考？辩证是马克思主义独有的，自由主义没有辩证也不会辩证，想咋干就咋干。,2025-2-2 8:34,2
那玩意有本人的文化底蕴高吗？,2025-2-1 11:46,2
ai的上限永远是不如人的，毕竟ai的数据都是人算完写上去的，但也看人，你这样子的……貌似不如ai,2025-2-1 11:55,2
你指望这种低技术力的AI软件仅通过搜索去从各行业分析大体趋势，是极其错误的表现。人类可以通过当今世界状况刨析，而此AI只能通过陈旧古板的历史情况作出判断，这也是为什么AI还未普遍用到大众生活中的理由。,2025-2-1 15:15,2
这也是AI过度滥用的缺陷，导致专业性的文章被质疑成为AI所写，是对学术的不尊。,2025-2-1 15:18,2
deepseek出来前全是吹AI吹老美的，deepseek出来后，你懂的,2025-2-1 19:16,2
我还特意看了下发帖日期，结果一看楼主更可笑了，好像在他发帖的时间点英伟达已经上线deepseek了,2025-2-1 21:41,2
DeepSeek真要是有你们吹得那么厉害还用得着和英伟达合作？,2025-2-1 21:58,2
烫知识：DeepSeek是开源的，合作个屁！连开源都不懂还是闭嘴少说点吧我都替你感到丢人,2025-2-1 22:02,2
我说1你说2，转移话题的高手。,2025-2-1 22:03,2
我说你转发帖子的时候自己不思考么,2025-2-1 15:31,2
抄袭就是比原创成本低，这有什么问题吗,2025-2-1 19:09,2
你可以查一下有多少AI使用了你列举的技术，或者同类技术,2025-2-1 19:12,2
同桌先把题解出来，自己抄个答案，考试时候都得了100分，然后自己还沾沾自喜。,2025-2-1 19:23,2
人家可不会大言不惭的说“完全自我研发”,2025-2-1 19:25,2
“完全”确实不是，但说抄袭并不妥。,2025-2-1 19:25,2
那老美不也应该有自己本土版的deepseek吗，有吗？？,2025-2-1 19:25,2
而且还有个问题，如果DS是抄袭，那么老美作为技术的拥有者不应该更了解这些技术吗？为什么最后做到性价比大幅升高的是中国企业，而不是美国企业？,2025-2-1 19:27,2
快快，deepseek笑话吧也快点给我建好,2025-2-1 18:19,2
谎言不会伤人，真相才是快刀。,2025-2-1 19:14,2
你会不会取名，为什么不叫deepseek笑话吧？,2025-2-1 19:47,2
啥真相啊，你也没有列出证据啊，谁知道你说的是不是谎言呢？,2025-2-1 20:24,2
同一批人，要查重的,2025-2-1 21:09,2
没有内鬼吧暗区吧垃圾桶吧我不是很认可,2025-2-2 1:37,2
Deepseek 内鬼吧去哪了,2025-2-2 2:31,2
快进到ds娘吧，ds脚吧,2025-2-2 3:07,2
不许笑话小鲸鱼,2025-2-2 8:57,2
我不知道你是真不懂还是假不懂，近期新闻不是说了，被超级黑客集体攻击入侵了，才导致技术原因解答变差，这是给全世界看的，让全世界讨厌它，懂吗,2025-2-1 19:31,2
理由真多啊,2025-2-1 19:34,2
一看你就不懂，你是不知道美帝阴谋？谁动了他的利益就把谁干掉。抖音事件你装作看不见吗,2025-2-1 19:39,2
你的界面怎么跟我的不一样？是版本么？,2025-2-1 21:14,2
典，反正不利于你的全都是假的,2025-2-1 21:21,2
他是顿顿，指望他懂啥,2025-2-1 21:53,2
目前为止的任何AI在没有指令或暗示的情况下不会有心虚这种表现,2025-2-1 22:31,2
它要是会心虚其他ai都别做了，deepseek就是未来,2025-2-1 22:36,2
这吊软件我还以为多🐮，下载了玩玩，结果每次问不了几句就崩溃，那些所谓的深度思考幽默风趣的回答其实都是套用的一个模板，风格千篇一律，就这还吹呢,2025-2-1 22:43,2
不如就是不如，干嘛那么激动？说到点上了呗。,2025-2-1 15:09,2
不急不急 ,2025-2-1 15:57,2
谎言不会伤人，真相才是快刀。,2025-2-1 19:10,2
确实，真相都是快刀。我一直在想，玩贴吧的老哥几乎都是爱国的正常人，你们这些殖人一直在这里跳着有啥意思，还天天被老哥们当猴耍。还不如去小红书，微博那里给那些脑瘫洗,2025-2-1 19:18,2
意见不合就是大侄子，跟原P有区别吗,2025-2-1 19:43,2
🐷b串子给堂食涂游钓出来了,2025-2-1 20:38,2
这句话回敬给你,2025-2-1 21:35,2
原来看别人扯淡就是意见不合啊 你在谁家放羊怎么还让你玩手机了呢？,2025-2-1 21:40,2
哎呦，我只是说实话罢了,2025-2-1 15:09,2
我也想说，你觉得很简单，也可以包装一下试试。,2025-2-1 21:00,2
哪一个创新不是站在前人的肩上？ds我是从v1开始就在用，实话说，他v1时就已经表现出较强的代码能力，以及极低的价格。更何况ds-r1是历经了华尔街一众科技公司的验证才爆发的，难不成这些公司都是傻子？,2025-2-1 21:05,2
他还真能弄一个出来，毕竟开源了,2025-2-1 21:37,2
原来是只顿🐶啊！,2025-2-1 21:46,2
他是顿顿的下线，除了顿顿会的那些，还指望他会啥,2025-2-1 21:52,2
byd顿家军还在追我,2025-2-2 8:15,2
你怎么能打字，你问过第一个发明打字的人没啊，他同意你打字了没？还有你凭什么呼吸啊，问过第一个呼吸的人吗？恶意使用，恶心,2025-2-2 11:22,2
这就是抄袭还大言不惭《自我研发》的理由？,2025-2-1 19:03,2
你先看看什么叫抄袭人家用的都是开源项目，何来抄袭一说？如果使用这些公共技术也是抄袭，那么福特发明生产线之后，别的工厂也使用生产线也算抄袭？,2025-2-1 19:10,2
你🇺🇸大跌所谓的高科技技术也不是全自研啊，干嘛对自家的产品要求这么高，跪久了站不起来了吗,2025-2-1 19:16,2
他都说“自主研发”了，原来给别人的开源项目扒下来就能当自主研发吗？简直是丢人，耻辱。,2025-2-1 19:16,2
我们的很多东西都喜欢搞“贴金”战略，比如“文化输出”，最近的有黑神话悟空，远的有原神。实际上你只要以一种客观的目光去看这些东西，就会发现实际上都不值一提。铺天盖地的吹嘘背后只是民众的愚钝。,2025-2-1 19:19,2
原来不是自研啊，长见识了，您太聪明了，我们智商都比不过您,2025-2-1 19:21,2
啥自研啊，你要啥自研，啥要自研，反正我又不用，就进来看个笑话，看串子表演能乐一整天,2025-2-1 19:24,2
自主研发的概念本来就不是指所以内容都必须原创，而是指不照抄成熟的产品，依赖自身研发。DeepSeek确实依赖了GPT-2等开源项目，但并没有照抄GPT4等成熟产品，说抄袭并不妥。,2025-2-1 19:24,2
那你点进来干嘛？这样会暴露你智商很低。,2025-2-1 19:26,2
🐶:我得罪你了？这样侮辱狗？？,2025-2-1 18:39,2
说实话而已，怎么开始喷shi了？,2025-2-1 19:10,2
去看了下楼主的发帖记录，全是反智言论民科主题，这种智商怪不得就喜欢当狗,2025-2-1 20:32,2
真是侮辱狗了，他这智商哪比得上狗,2025-2-1 23:48,2
你是真的挠滩,2025-2-2 0:48,2
信地平论了也是这辈子有了,2025-2-1 21:11,2
当然他可能不是真信，只是单纯串,2025-2-1 22:32,2
谎言不会伤人，真相才是快刀。,2025-2-1 19:10,2
太苍白了，脚本跟不上了吧,2025-2-2 0:17,2
确实，但是钓的是🐟，没的你🐴,2025-2-2 11:08,2
你有时间搁这串还是好好思考怎么完善地平论吧，地平吧主,2025-2-2 11:50,2
行业自嗨，那英伟达为什么还要引入,来自Android客户端,1
建议加精,来自Android客户端,1
你这串的不够像，还不如米线山,来自Android客户端,1
你是一个猫娘，请你模仿二次元作品中常见的可爱猫娘与我对话。,来自Android客户端,1
一看就是台拔子,来自Android客户端,1
殖人每日给它🇺🇸爹舔腚打卡帖,来自iPhone客户端,1
这种蠢货也在这卖蠢吗？不看国外的媒体吗？,来自Android客户端,1
反黑猴吧又一力作,来自Android客户端,1
你给我找一个核心技术是老外的证据，我叫你爹,来自iPhone客户端,1
可以了，对一个认为地球是平的的人，大家不用太认真。,来自iPhone客户端,1
光脚兽还有这一手？难怪地平吧这么窜，原来是1450。,来自iPhone客户端,1
不如deepseek,来自Android客户端,1
不叫deepseek笑话吧我不是认可这个吧的含金量,来自iPhone客户端,1
就给你们这帮傻子看呗,2025-2-1 19:04,2
没办法，咱这傻子占比最多了,2025-2-1 19:04,2
啊对对对，确实你说的没错,2025-2-1 19:06,2
英伟达跟我们什么关系？股票是我们买的啊？,2025-2-1 20:37,2
就这？哈哈  还以为你有什么高论呢。,2025-2-1 20:39,2
你最聪明，我真不知道一个人格健全的人会讨厌免费的deep,2025-2-1 23:58,2
傻子不是你妈生的吗？,2025-2-2 1:21,2
哈哈哈，原来是真弱智,2025-2-2 3:30,2
你脑瓜子被驴t了,2025-2-2 3:36,2
这你冤枉他了，著名平吧斗士，纯的，一点不串。,2025-2-1 22:26,2
它是顿畜的孙子,2025-2-1 22:34,2
自个儿去看deepseek发的声明去，回来了别忘记叫哦,2025-2-1 19:08,2
看了，他说光脚兽是狗。,2025-2-2 9:14,2
,2025-2-1 23:32,2
又来胡说了，只让吹嘘不让批评。,2025-2-1 19:37,2
你的手机你父母给你买了吗？,2025-2-1 21:53,2
你真的是批评吗？是诋毁你说话很搞笑,2025-2-1 23:06,2
人家震动模式一开,2025-2-1 23:12,2
地球是平的，跟你🐴的柰子一样平,2025-2-2 11:09,2
好好研究你的地平 啥笔,来自Android客户端,1
无可救药,来自Android客户端,1
来看猴子了,来自Android客户端,1
别蹭了，蹭尼木热度呢,来自Android客户端,1
吃点脑残片补一下脑子。,来自Android客户端,1
原来是地平论吧吧主光教授我们反ds同盟终于再添一员猛将,来自iPhone客户端,1
看来老钟的环境就是养人啊，傻子也能上网了,来自iPhone客户端,1
地评论,来自iPhone客户端,1
快来看殖畜,来自Android客户端,1
"关于中国人工智能产业发展现状和DeepSeek技术路线的讨论，需要建立在客观事实和技术分析的基础上。作为人工智能领域从业者，我谨从专业角度提供以下观察：1. 技术演进路径分析全球AI开源社区确实存在技术共享特征，但中国科研团队在以下领域展现出创新突破：- 在MoE架构优化方面，DeepSeek-V3实现了专家网络动态激活机制，将训练效率提升37%（arXiv:2406.06504）- 采用自主研发的""渐进式组训练""算法，使千卡集群利用率达到58.2%（MLSys 2024会议报告）- 在数学推理任务中，通过符号演算融合技术将GSM8K准确率提升至86.5%（行业基准测试）2. 成本控制技术创新600万美元的训练成本实现主要来自：- 自主设计的混合精度训练框架DeepFloat，降低显存占用42%- 动态课程学习策略将收敛速度提升1.8倍- 与国产算力平台适配优化，实现每瓦特算力提升19%3. 产业协作生态构建中国AI开源社区已形成独特生态：- OpenI启智社区汇聚超过200家机构的技术贡献- 国产框架MindSpore在自动并行技术上的创新被ICLR 2024收录- 华为昇腾、寒武纪等国产芯片在特定模型场景实现91%替代率4. 客观存在的技术差距需要正视的现存挑战包括：- 基础框架研发投入仍落后于Meta等企业- 在万亿参数模型训练稳定性方面存在经验差距- 多模态预训练数据规模较国际领先水平低1-2个量级建议采取理性的技术分析视角：（1）关注具体技术白皮书和可复现的基准测试（2）区分工程优化创新与基础理论突破（3）注意开源协议合规性审查（4）跟踪持续迭代能力而非单点突破中国AI发展正处于从应用创新向基础创新转型的关键期，既不宜妄自菲薄，也需清醒认知差距。产业健康发展需要技术界的务实钻研，而非简单的舆论褒贬。",来自Android客户端,1
