content,create_time,ip_location,like_count
拉,2025-2-19 12:41,,0
拉,2025-2-19 12:26,,0
拉,2025-2-19 12:22,,0
拉,2025-2-19 12:01,,0
拉,2025-2-19 11:56,,0
拉,2025-2-19 11:48,,0
拉,2025-2-19 11:12,,0
拉,2025-2-19 11:07,,0
拉,2025-2-19 10:27,,0
拉,2025-2-19 10:15,,0
拉,2025-2-19 10:14,,0
拉,2025-2-19 10:13,,0
拉,2025-2-19 10:12,,0
拉,2025-2-19 10:00,,0
拉,2025-2-19 8:43,,0
拉,2025-2-19 8:35,,0
拉,2025-2-19 7:57,,0
拉,2025-2-19 4:12,,0
拉我,2025-2-19 3:54,,0
求拉,2025-2-19 1:17,,1
[看],2025-2-19 0:45,,0
拉,2025-2-19 0:17,,0
拉,2025-2-19 0:04,,0
试试,2025-2-18 23:38,,0
拉,2025-2-18 23:35,,0
拉,2025-2-18 23:27,,0
拉,2025-2-18 23:19,,0
拉[强],2025-2-18 23:10,,0
拉我,2025-2-18 22:56,,0
拉我[看],2025-2-18 22:53,,0
这么多人嘛[思考],2025-2-18 22:44,,0
拉我,2025-2-18 22:29,,0
拉我,2025-2-18 22:25,,0
拉我,2025-2-18 22:24,,0
怎么组队,2025-2-18 21:43,,0
拉我,2025-2-18 21:24,,0
拉我,2025-2-18 21:24,,0
拉我,2025-2-18 18:40,,0
拉我,2025-2-18 18:25,,0
拉我,2025-2-18 17:27,,0
拉我,2025-2-18 17:43,,0
拉我,2025-2-18 16:44,,0
拉我,2025-2-18 16:05,,0
拉我[黑脸],2025-2-18 16:00,,0
拉我,2025-2-18 14:11,,0
拉我,2025-2-18 13:11,,1
啦我了,2025-2-18 12:57,,0
拉我，一起[呲牙],2025-2-18 11:53,,0
哪怕是狗头保命，al也是我们普通人只能了解的，知道用法的东西,2025-2-18 2:17,,0
拉我,2025-2-18 1:13,,0
我初中毕业[绝望的凝视]咋学啊[捂脸],2025-2-18 0:33,,0
AI是一般人能学的[捂脸],2025-2-17 23:19,,1
拉我[不看],2025-2-17 23:14,,1
拉我,2025-2-17 21:09,,0
求拉,2025-2-17 20:09,,0
拉我,2025-2-17 19:47,,0
拉我,2025-2-17 19:24,,0
拉我,2025-2-17 18:26,,0
求,2025-2-17 16:45,,0
求拉,2025-2-17 15:54,,0
求拉,2025-2-17 15:24,,0
一起,2025-2-17 15:04,,0
求拉[呆无辜],2025-2-17 14:06,,0
求拉,2025-2-17 12:47,,0
报名,2025-2-17 10:54,,0
拉我,2025-2-17 10:18,,0
拉我,2025-2-17 9:07,,0
求拉,2025-2-17 8:54,,0
求拉,2025-2-17 8:02,,0
求拉[比心],2025-2-17 6:09,,0
求拉,2025-2-17 1:08,,0
求拉,2025-2-17 0:26,,0
求拉,2025-2-17 0:09,,0
求拉,2025-2-16 23:42,,0
求拉,2025-2-16 23:36,,0
我，拉我,2025-2-16 22:57,,0
我我我我,2025-2-16 22:03,,0
我我我,2025-2-16 21:13,,0
想想[赞][赞],2025-2-16 20:36,,0
想想想,2025-2-16 20:09,,0
咋学,2025-2-16 15:56,,1
怎么学,2025-2-16 15:42,,1
怎么学,2025-2-16 14:51,,1
我我我,2025-2-16 13:04,,1
一起,2025-2-16 13:02,,1
我我我,2025-2-16 11:58,,1
想听听你打算怎么学习,2025-2-16 9:54,,1
我我我,2025-2-16 9:20,,1
我我我我,2025-2-16 8:14,,1
我我我,2025-2-16 2:16,,1
我[比心],2025-2-16 1:22,,1
我，一起学习,2025-2-16 0:59,,2
我我我,2025-2-15 23:35,,1
[送心][送心][送心],2025-2-15 20:50,,1
我我我,2025-2-15 20:39,,1
么,2025-2-15 20:21,,2
一起,2025-2-15 20:09,,1
一起,2025-2-15 19:53,,1
一起,2025-2-15 19:49,,1
一起,2025-2-15 18:35,,1
一起,2025-2-15 17:50,,2
一起啊,2025-2-15 17:35,,2
一起[不失礼貌的微笑],2025-2-15 16:46,,2
我我,2025-2-15 14:44,,1
我我,2025-2-15 13:51,,1
我我我,2025-2-15 14:39,,1
我我我,2025-2-15 13:25,,1
[黑脸],2025-2-15 13:03,,1
我我哟,2025-2-15 12:05,,1
我我我,2025-2-15 9:59,,0
感兴趣[小鼓掌],2025-2-15 4:28,,1
有兴趣，加1,2025-2-15 1:49,,1
来啊，来啊,2025-2-14 22:45,,1
加1,2025-2-14 21:50,,2
推荐,2025-2-14 19:34,,1
加1,2025-2-14 11:19,,1
加1,2025-2-14 10:10,,1
有兴趣，+1,2025-2-14 2:22,,1
行行行，报给我普及到是吧,2025-3-22 12:45,,0
人家非亲非故为啥带你帮你[捂脸][捂脸],2025-2-17 18:08,,0
好像也是,2025-2-17 18:45,,0
拉我,2025-2-27 19:51,,0
拉我,2025-2-27 6:09,,0
拉我,2025-2-22 21:25,,0
拉我,2025-2-22 21:25,,0
拉下我[赞],2025-2-22 5:47,,0
拉,2025-2-20 5:35,,0
我关注你了。整起来,2025-2-19 8:55,,0
你能学明白啥[捂脸]幽默,2025-2-18 13:26,,1
1,2025-2-14 22:43,,1
幻方量化那么大一个公司你担心啥[宕机],2025-1-31 21:49,,155
先开源，再闭源不就行了[看][赞][赞],2025-1-31 21:53,,10
开源的是代码，开了就闭不了了，早被下载走了,2025-2-1 14:13,,12
哈哈哈哈哈哈……就一直不升级，不差异化了是吧？[尬笑],2025-2-1 17:08,,4
之后的技术闭源啊,2025-2-2 1:31,,3
之后没用了，你核心代码都公开了，后面还有啥用？,2025-2-2 8:53,,0
搞得不继续研发了。。,2025-2-2 9:33,,0
那你openai后面的模型咋不开源？,2025-2-2 10:49,,1
融资，懂吗,2025-2-8 1:42,,0
想想马云阿里巴巴,2025-2-7 6:50,,0
这玩意儿只是人家顺便做出来的…主业是用量化策略炒股[看],2025-2-3 15:31,,5
母公司搞量化的，创始人自己说的钱不是问题，卡才是 [看],2025-2-3 11:27,,0
炒股的公司，资金量很充裕。,2025-2-2 23:31,,0
这个不用担心，他们闹这么一出自然有国家兜底。,2025-2-2 15:26,,2
安卓开源就不赚钱了[捂脸][捂脸],2025-2-1 2:20,,0
安卓不一样，是好多应用开发商，deepseek没有,2025-2-2 1:31,,0
挺有钱的[抱抱你],2025-2-1 17:10,,1
他们的出身你还没搞明白，他们老板主营是做量化基金~,2025-2-1 12:47,,5
自己多赚钱就可以了，那些不是你担心的 [捂脸],2025-2-1 12:22,,0
量化赚钱非你想象[捂脸],2025-2-1 7:12,,7
如果是别的公司软件要挂载收费的，我们个人使用免费,2025-1-31 23:22,,2
有钱任性。,2025-1-31 23:08,,1
开源不是免费[捂脸]运行要购买流量和算力,2025-1-31 22:55,,1
广告代言够了,2025-1-31 22:04,,0
当年某宝免费的时候，也有人这么说。,2025-2-2 20:47,,3
不是gpt不火，是没有大力宣传,2025-2-24 18:16,,0
豆包好，Deepseek稍微问一些政治方面问题都哑巴了，系统繁忙，稍后再试,2025-3-21 9:54,福建,0
我儿子喜欢豆包，每天都喝它对话，问一些问题。我也觉得豆包很好用。deepseek不怎么方便，所以用的很少。,2025-3-22 16:45,四川,0
看完评论区，心里更坚定了。ds真的太差劲了！动不动就系统繁忙，还停止回复！,2025-3-21 15:19,甘肃,0
为什么80hou 都老了,2025-3-21 16:45,湖北,0
豆包不会服务器繁忙[憨笑],2025-2-17 10:19,贵州,122
deepseek写的有深度一点项目书完全不行,2025-3-19 20:45,重庆,0
完全听不清楚你说的什么,2025-3-23 20:43,四川,1
豆包像妈妈，情绪价值给你拉满，会哄着你。 deepseek像爸爸 比较理性，分析问题很客观有理有据,2025-2-10 23:19,上海,370
人工智能，最可怕可能是分布广，如果所有豆包都联系起来，有可能对人类不利。,2025-3-20 17:48,重庆,0
是的，当康熙字典搜索文字不要太牛叉了,2025-3-23 8:20,四川,0
自从有了豆包之后都不用百度了,2025-2-23 21:52,四川,46
我听着听着发现你的印堂有点发黑了[捂脸][捂脸][捂脸],2025-3-17 22:38,湖北,0
豆包搜题解答有待提高，有时候答案是错的,2025-3-16 21:07,河北,0
deepseek为什么感觉没啥功能啊？还是我们不会用。没豆包好用,2025-2-26 15:41,山东,82
豆包好用,2025-3-22 21:32,四川,0
基本上没什么大用，ai目前来看除了让英伟达赚发了，其他厂商最后都是徒劳无功,2025-3-21 11:51,广东,0
百度：我才是开创先河啊[捂脸],2025-3-18 15:46,江苏,0
豆包搜索的东西更准确，deepseek差的多,2025-3-10 18:30,重庆,46
有豆包后不用百度了，百度都是广告,2025-3-18 21:39,河南,0
豆包回答没deePseeK全面，并且有政治情绪，deePseek回答更专业，但好多问题都回答不了，就在那转，转着转着没结果了，还有很大的不足。有待提高,2025-2-11 22:36,云南,19
而且豆包搜东西快多了,2025-2-18 21:57,,28
错误的也太多了,2025-2-18 22:54,,7
你自己试试手机APP的ds，搜个简单的东西都要十几二十秒，有时又服务期繁忙，让写个关于什么内容的简报就直接繁忙还是出错，用豆包三秒钟出来。当然电脑的ds好像要付钱还是买什么就快，不过没用过，就手机APP来说豆包吊打ds,2025-2-19 10:01,,15
是的，其实豆包很适合普通人，ds适合专业人士,2025-2-20 18:52,,0
真的吗[宕机],2025-2-24 17:35,,0
对的,2025-3-5 20:28,,0
电脑的ds也经常系统繁忙,2025-3-7 11:00,,0
豆包准确率高，我用了两个觉得豆包好多了,2025-3-13 3:54,,0
你试试深层的问题,2025-3-13 13:31,,0
我这种平明老百姓用不着[看],2025-3-13 13:33,,0
"赞同，我用不上deepseek,老是服务器繁忙",2025-3-3 15:46,,0
[捂脸],2025-3-4 21:35,,0
无敌,2025-3-6 9:17,,0
还经常不在家,2025-2-15 16:29,,154
[捂脸],2025-2-15 19:27,,2
哈哈，笑不活了[赞],2025-2-15 23:54,,6
分居了[捂脸],2025-2-16 18:44,,1
哈哈,2025-2-16 22:58,,1
爸爸去哪了[捂脸],2025-2-18 12:53,,1
[捂脸][捂脸],2025-2-18 13:34,,1
这句也是绝了,2025-2-18 17:25,,0
对，老是不回答[衰],2025-2-19 21:48,,1
[捂脸],2025-2-21 14:23,,0
哈哈，每次问他，都回答的很慢,2025-2-25 13:35,,1
正在赶回来的路上[捂脸][捂脸][捂脸],2025-2-25 14:03,,0
[捂脸][捂脸][捂脸],2025-2-25 18:45,,0
说的对，我刚找他又找不到了[捂脸],2025-2-26 9:24,,0
是啊没准不在家，还没准又出来三姐会散伙[大笑]，,2025-3-3 18:50,,1
因为这位爸爸太忙了[捂脸],2025-3-7 14:08,,1
打牌去了,2025-3-10 3:50,,0
[捂脸][捂脸][捂脸] 太形象了,2025-3-14 9:24,,0
有没有发现这个爸爸并不认识妈妈，但妈妈对爸爸非常了解,2025-3-16 1:07,,0
[捂脸][捂脸][捂脸],2025-3-16 20:11,,0
我懂你的意思，但可以不要说妈妈是个“比爸爸没有理性”的形象吗[流泪],2025-2-11 11:35,,0
他应该觉得妈妈比较感性，爸爸比较理性之类的[看],2025-2-11 15:34,,1
豆包的情绪价值很高，DeepSeek理性价值更强,2025-2-12 20:54,,2
你懂我[玫瑰],2025-2-13 12:15,,0
对对[赞],2025-2-13 12:15,,0
没觉得ds理性价值强，就豆包好用，问她立马回答，ds经常系统繁忙，然后回答的也不见得比豆包好，还没有长期记忆功能,2025-3-7 10:59,,1
喜欢你的回答,2025-2-26 22:16,,0
对头,2025-2-19 22:28,,0
这个形容很贴切,2025-3-5 10:08,,0
你这么一分析，我立马下载了像爸爸的那个……,2025-2-25 12:13,,0
哈哈哈哈 反正我用下来感觉他分析得很有道理[捂脸],2025-2-25 12:14,,0
我刚刚试了一下[呲牙][呲牙][呲牙],2025-2-25 12:24,,0
出轨了[捂脸],2025-2-25 11:20,,0
[捂脸][捂脸][捂脸],2025-2-25 11:54,,0
第一次听,2025-2-19 18:48,,0
换个问法，你会收回不一样的知识[呲牙],2025-2-17 11:13,,0
个人需求吧。我更喜欢豆包。。deepseek没有长期记忆，过一会，或者聊天多了，他就不记得你之前说的话了。。又要从新说，烦死了。。豆包长期记忆挺好。情绪也给你拉满,2025-2-26 16:22,,2
这个看发问者，你是什么样的饲养者，你就有什么样的宠物,2025-2-24 16:06,,1
早就不用百度了，前面一堆全是广告,2025-2-24 15:35,,24
我搜抖音都不搜百度,2025-2-24 19:28,,20
而且他的答案参差不齐,2025-2-24 19:55,,4
说的话[捂脸][赞][赞][赞],2025-2-26 12:30,,0
😂我也是,2025-2-26 15:35,,0
百度还收费,2025-3-7 16:53,,0
百度废了，广告一堆。早就不用了[凋谢],2025-3-6 17:17,,0
其实百度这个APP陪了我们好多年，但是没有创新被淘汰了,2025-2-26 19:13,,1
主要百度有些答案明眼人一看都是假的不能再假，但就是能上头条。[捂脸],2025-3-3 9:50,,0
请问豆包收费吗,2025-2-28 16:29,,0
不收费,2025-2-28 16:52,,0
我也这么觉得，用豆包习惯了,2025-2-27 21:29,,10
豆包不敢讲实话入编了,2025-3-8 2:34,,5
哪里都能遇上果果[偷笑][偷笑],2025-2-27 18:29,,1
[呲牙][呲牙][呲牙],2025-2-27 19:01,,0
我们用不上ds,2025-2-26 18:19,,0
不了解,2025-2-26 21:35,,0
同感[捂脸][捂脸][捂脸],2025-2-26 21:42,,0
豆包适用于学生和普通人和工作使用，ds更精细于科研领域，高精尖的领域人士用，简单点就是这么理解,2025-2-26 15:48,,2
[裂开][裂开][裂开]好吧,2025-2-26 18:30,,0
豆包怎么没有打字功能啊[裂开],2025-3-10 8:12,,1
我就是来查看确认有没有打字功能来的,2025-3-10 8:14,,0
有啊，需要你切换啊,2025-3-10 8:14,,1
我找不到第一次用急死人,2025-3-10 8:16,,0
你多大岁数了？,2025-3-10 8:52,,0
有可能,2025-2-28 17:24,,1
豆包有点傻，DS聪明一些，能理解复杂需求，找资料用豆包，延展性思考找DS,2025-3-16 1:17,,0
豆包最好用,2025-3-13 7:43,,1
我也觉得,2025-3-12 15:14,,0
,2025-3-11 0:21,,4
我也这么觉得,2025-3-11 1:12,,0
那是服务器不够，跟它功能强不强暂时没关系,2025-2-11 22:53,,7
政治情绪这个赞同，有些时候就不客观，情绪拉满[捂脸],2025-2-18 0:25,,0
豆包是我目前用的最多的，现在不用百度！豆包[比心],2025-3-22 10:50,陕西,1
腾讯元宝呢？,2025-3-14 23:33,江苏,1
豆包会帮我完成任务，DeepSeek会教我怎么去完成任务,2025-3-14 22:11,上海,1
你把AI看成程序就错了，他的智慧远不是人类所能比的,2025-3-16 10:41,河北,0
我两个都用，一个界面很清爽，一个可以搞些花里胡哨的东西,2025-2-9 19:43,四川,10
导游很快失业了[流泪],2025-3-16 20:20,广东,0
豆包就是比DeepSeek 好用,2025-3-14 0:54,山东,1
豆包像妈妈，情绪价值给你拉满，会哄着你。 deepseek像爸爸 比较理性，分析问题很客观有理有据,2025-3-17 11:14,广东,0
我都怀疑我下载了一个假的deepseek[捂脸] 使唤它 它不理我 没反应,2025-2-25 20:34,浙江,7
豆包可以帮我生成表格处理财务，豆包可以组成针对个人的健康问答系统分析病情   豆包可以做一个一心一意的翻译，绝对不含糊，英文中粤文多国语言都可以，也可以生成关键词，这是我对豆包的理解,2025-3-13 20:48,广西,0
说的通透[赞],2025-3-22 21:12,浙江,0
完蛋了，百度不努力，彻底凉凉了[捂脸][捂脸][捂脸],2025-2-27 1:41,山东,39
可以翻译古籍,2025-3-21 16:25,福建,0
[比心][比心][比心][比心][比心][比心][比心][祈祷][呲牙],2025-3-24 19:35,四川,0
豆包可以直接对话确实好，可以练习英语对话。我下载了ds没有语音我直接不用了。,2025-2-19 11:31,浙江,5
说白一点，deepseek是大楼，豆包就是精装修大楼[捂脸],2025-2-17 6:48,贵州,53
有点不太同意，两个我都用了，一对比，我直接弃用了DS,2025-2-11 22:14,广东,46
都不如chatgpt,2025-2-15 20:20,河北,5
豆包不会单位换算[捂脸][捂脸][捂脸]，我问了两次,2025-3-10 21:00,河南,1
是的都可以尝试，还有个kimi也不错,2025-2-9 20:07,,7
没有看到语音界面,2025-2-9 23:58,,0
豆包清爽一些吧,2025-2-11 7:29,,0
DeePseeK更清爽，里边只有一个界面啥也没有[捂脸],2025-2-11 7:59,,1
哦哦哦,2025-2-11 8:02,,0
都说了他经常不在家[捂脸][捂脸][捂脸],2025-2-26 17:02,,0
百度全是广告,2025-3-5 14:26,,17
这辈子不会用百度任何东西[呲牙],2025-3-11 0:52,,3
百度搞放贷呢,2025-3-1 9:16,,11
哈哈哈，正解，还有各种流氓软件。[泣不成声],2025-3-1 17:22,,6
八百年前就卸载了，搜一个给你蹦出八百条广告来，垃圾的很,2025-3-16 6:31,,1
成功把自己玩死了[捂脸],2025-3-16 10:22,,0
百度还搞收费呢,2025-3-4 12:07,,2
百度也有ai了,2025-2-27 8:29,,0
有没有一种可以百度换了一种方式割韭菜呢？,2025-3-20 0:29,,0
百度就是吃那点底子，干啥啥不行，广告弹窗第一名,2025-3-19 6:37,,0
中国的资本只要那个生产什么火爆一点东西，然后每个软件马上都有，以前放贷，现在的AI[捂脸],2025-3-1 13:23,,1
同上,2025-2-25 9:22,,0
豆包好一点呗,2025-2-22 22:34,,2
精装的房一般都不好[看],2025-2-24 7:55,,2
Deep seek反应慢,2025-2-12 21:01,,17
总是系统繁忙，我感觉它可能反应不过来[泣不成声],2025-2-17 11:42,,4
这个确实感觉豆包好用的多,2025-2-12 7:55,,10
主播应该是没有把豆包玩尽，随便拍了这个视频，我们工作离不开AI，反正两个完全没对比性，我直接弃用了DS,2025-2-17 12:24,,0
我是感觉一夜之间都在好评DS，都是花了多少公关费用！,2025-2-17 13:35,,1
一样[泪奔]八字算都算错[泪奔],2025-2-21 20:54,,0
我也是,2025-2-16 22:34,,0
看你用在哪方面 你当百度来用 那肯定是豆包好用[捂脸],2025-2-13 14:17,,0
我也是觉得，这几天天天催ds,2025-2-13 9:33,,0
[赞],2025-2-11 22:53,,1
还是有些差距的，ds的主要价值就是开源的免费的,2025-2-18 10:33,,2
chatgpt没有开源和免费的?chatgpt如果没开源，那来的这些成千上万的AI语言模型公司?[捂脸][捂脸],2025-2-20 2:24,,2
GPT不完全开源，只有几个合作项目是开源。而DP则是完全开源，这两点你要知道。,2025-3-4 10:54,,1
你不觉得你的提问有问题吗？你既没有说是长，也没有说是宽[尬笑],2025-3-11 16:00,,0
[尬笑][尬笑][尬笑],2025-3-11 18:14,,0
真正专业问题用deepseek？[捂脸],2025-3-11 10:00,北京,0
豆包上面介绍的工作靠谱吗？有人验证过吗？,2025-3-10 8:31,广西,0
豆包，升级版百度，后期会招商入驻的，也会变成百度本质，一定是趋势，目前不盈利,2025-3-11 10:06,湖南,2
chat gpt 呢？,2025-3-13 19:20,甘肃,0
我用了豆包一段时间后，觉得它回答我提出来的一些问题，我都比较满意，得为豆包点赞 🌹,2025-3-12 20:26,河南,3
我开了DS后，发现不如豆包，第二天就被我注销了，又是绑了我的微信，又是绑了我的手机，给我读出来都没有，搜索的能力不如豆包，很多功没见到，后来知道是在别的满血版才有,2025-3-13 4:29,福建,0
就把豆包儿当成百科全书用[捂脸][捂脸],2025-3-10 8:22,河南,2
是不是像司令一个像政委,2025-3-15 23:53,湖南,0
我女儿能和光头强聊一个多小时[捂脸],2025-2-15 20:57,浙江,1
Deepseek脾气好火爆,2025-3-13 18:43,河南,5
豆包好,2025-3-9 0:32,上海,0
Kimi更好,2025-3-9 18:35,重庆,0
豆包好用,2025-3-8 21:37,山东,0
说得对[赞],2025-3-9 8:20,江西,0
Kimi deepseek豆包三个哪个排第一,2025-2-26 17:34,海南,0
为什么用了以后还是觉得豆包更智能呢？[爱心],2025-2-18 6:36,吉林,45
豆包是文科，ds是理科,2025-3-14 21:36,天津,0
逗包是抖音的，抖音有钱，deepseek服务器都买不起,2025-2-18 10:18,四川,3
豆包搜索速度快，dk有时候不反应,2025-2-14 12:23,陕西,39
，,2025-3-15 4:26,山东,0
厉害了,2025-2-15 21:03,,0
这么猛吗[捂脸],2025-3-21 20:47,,0
[泪奔]哈哈哈哈哈哈哈哈哈哈,2025-3-21 13:05,,0
怎么会是这样的[宕机],2025-3-15 16:41,,0
应该是他(用户)自己设定成这样的,2025-3-18 12:20,,0
